Row ID,Transaction Id (PK),Order ID,Order Date,Year,Month,Quarter,Ship Date,Shipping Delay,Shipping Speed,Ship Mode,Customer ID,Customer Name,Customer Type,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Order-Size,Sales Per Unit,Discount,Profit,Profit Margin,Loss Severity,Loss Flag,Order-Level Total Sales (Grouped by Order ID C),Customer Purchase Frequency (Customer ID = L),Total sales per customer,Discount Amount (Sales × Discount)
70,TXN-000070,CA-2016-119823,6/4/2016,2016,June,Q2,6/6/2016,2,Fast,First Class,KD-16270,Karen Daniels,Loyal,Consumer,United States,Springfield,Virginia,22153,South,OFF-PA-10000482,OFFICE SUPPLIES,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",75.88,2,Small,37.94,0%,35.66,0.47,Profit,Profit,75.88,16,8282.36,0.0
71,TXN-000071,CA-2016-106075,9/18/2016,2016,September,Q3,9/23/2016,5,Normal,Standard Class,HM-14980,Henry MacAllister,Occasional,Consumer,United States,New York City,New York,10009,East,OFF-BI-10004654,OFFICE SUPPLIES,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,4.62,1,Small,4.62,20%,1.73,0.37,Profit,Profit,4.62,7,736.28,0.92
72,TXN-000072,CA-2017-114440,9/14/2017,2017,September,Q3,9/17/2017,3,Fast,Second Class,TB-21520,Tracy Blumstein,Loyal,Consumer,United States,Jackson,Michigan,49201,Central,OFF-PA-10004675,OFFICE SUPPLIES,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",19.05,3,Small,6.35,0%,8.76,0.46,Profit,Profit,19.05,20,4737.48,0.0
73,TXN-000073,US-2015-134026,4/26/2015,2015,April,Q2,5/2/2015,6,Normal,Standard Class,JE-15745,Joel Eaton,Loyal,Consumer,United States,Memphis,Tennessee,38109,South,FUR-CH-10000513,FURNITURE,Chairs,High-Back Leather Manager's Chair,831.94,8,Large,103.99,20%,-114.39,-0.14,Low Loss,Loss,1001.76,23,6760.81,166.39
74,TXN-000074,US-2015-134026,4/26/2015,2015,April,Q2,5/2/2015,6,Normal,Standard Class,JE-15745,Joel Eaton,Loyal,Consumer,United States,Memphis,Tennessee,38109,South,FUR-FU-10003708,FURNITURE,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",97.04,2,Small,48.52,20%,1.21,0.01,Profit,Profit,1001.76,23,6760.81,19.41
75,TXN-000075,US-2015-134026,4/26/2015,2015,April,Q2,5/2/2015,6,Normal,Standard Class,JE-15745,Joel Eaton,Loyal,Consumer,United States,Memphis,Tennessee,38109,South,OFF-ST-10004123,OFFICE SUPPLIES,Storage,Safco Industrial Wire Shelving System,72.78,1,Small,72.78,20%,-18.2,-0.25,Low Loss,Loss,1001.76,23,6760.81,14.56
76,TXN-000076,US-2017-118038,12/9/2017,2017,December,Q4,12/11/2017,2,Fast,First Class,KB-16600,Ken Brennan,Occasional,Corporate,United States,Houston,Texas,77041,Central,OFF-BI-10004182,OFFICE SUPPLIES,Binders,Economy Binders,1.25,3,Small,0.42,80%,-1.93,-1.54,Low Loss,Loss,38.2,9,983.93,1.0
77,TXN-000077,US-2017-118038,12/9/2017,2017,December,Q4,12/11/2017,2,Fast,First Class,KB-16600,Ken Brennan,Occasional,Corporate,United States,Houston,Texas,77041,Central,FUR-FU-10000260,FURNITURE,Furnishings,"6"" Cubicle Wall Clock, Black",9.71,3,Small,3.24,60%,-5.82,-0.6,Low Loss,Loss,38.2,9,983.93,5.83
78,TXN-000078,US-2017-118038,12/9/2017,2017,December,Q4,12/11/2017,2,Fast,First Class,KB-16600,Ken Brennan,Occasional,Corporate,United States,Houston,Texas,77041,Central,OFF-ST-10000615,OFFICE SUPPLIES,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",27.24,3,Small,9.08,20%,2.72,0.1,Profit,Profit,38.2,9,983.93,5.45
79,TXN-000079,US-2014-147606,11/26/2014,2014,November,Q4,12/1/2014,5,Normal,Second Class,JE-15745,Joel Eaton,Loyal,Consumer,United States,Houston,Texas,77070,Central,FUR-FU-10003194,FURNITURE,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19.3,5,Small,3.86,60%,-14.48,-0.75,Low Loss,Loss,19.3,23,6760.81,11.58
80,TXN-000080,CA-2016-127208,6/12/2016,2016,June,Q2,6/15/2016,3,Fast,First Class,SC-20770,Stewart Carmichael,Loyal,Corporate,United States,Decatur,Alabama,35601,South,OFF-AP-10002118,OFFICE SUPPLIES,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",208.16,1,Medium,208.16,0%,56.2,0.27,Profit,Profit,224.9,21,4492.68,0.0
81,TXN-000081,CA-2016-127208,6/12/2016,2016,June,Q2,6/15/2016,3,Fast,First Class,SC-20770,Stewart Carmichael,Loyal,Corporate,United States,Decatur,Alabama,35601,South,OFF-BI-10002309,OFFICE SUPPLIES,Binders,Avery Heavy-Duty EZD Binder With Locking Rings,16.74,3,Small,5.58,0%,8.04,0.48,Profit,Profit,224.9,21,4492.68,0.0
82,TXN-000082,CA-2014-139451,10/12/2014,2014,October,Q4,10/16/2014,4,Normal,Standard Class,DN-13690,Duane Noonan,Loyal,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10002053,OFFICE SUPPLIES,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",14.9,5,Small,2.98,0%,4.17,0.28,Profit,Profit,36.29,11,2139.79,0.0
83,TXN-000083,CA-2014-139451,10/12/2014,2014,October,Q4,10/16/2014,4,Normal,Standard Class,DN-13690,Duane Noonan,Loyal,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10002370,OFFICE SUPPLIES,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",21.39,1,Small,21.39,0%,6.2,0.29,Profit,Profit,36.29,11,2139.79,0.0
84,TXN-000084,CA-2015-149734,9/3/2015,2015,September,Q3,9/8/2015,5,Normal,Standard Class,JC-16105,Julie Creighton,Occasional,Corporate,United States,Durham,North Carolina,27707,South,OFF-EN-10000927,OFFICE SUPPLIES,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,200.98,7,Medium,28.71,20%,62.81,0.31,Profit,Profit,200.98,9,858.57,40.2
85,TXN-000085,US-2017-119662,11/13/2017,2017,November,Q4,11/16/2017,3,Fast,First Class,CS-12400,Christopher Schild,Loyal,Home Office,United States,Chicago,Illinois,60623,Central,OFF-ST-10003656,OFFICE SUPPLIES,Storage,Safco Industrial Wire Shelving,230.38,3,Medium,76.79,20%,-48.95,-0.21,Low Loss,Loss,230.38,14,3651.86,46.08
86,TXN-000086,CA-2017-140088,5/28/2017,2017,May,Q2,5/30/2017,2,Fast,Second Class,PO-18865,Patrick O'Donnell,Loyal,Consumer,United States,Columbia,South Carolina,29203,South,FUR-CH-10000863,FURNITURE,Chairs,Novimex Swivel Fabric Task Chair,301.96,2,Medium,150.98,0%,33.22,0.11,Profit,Profit,301.96,13,2493.22,0.0
87,TXN-000087,CA-2017-155558,10/26/2017,2017,October,Q4,11/2/2017,7,Slow,Standard Class,PG-18895,Paul Gonzalez,Loyal,Consumer,United States,Rochester,Minnesota,55901,Central,TEC-AC-10001998,TECHNOLOGY,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,Small,19.99,0%,6.8,0.34,Profit,Profit,26.15,17,1987.15,0.0
88,TXN-000088,CA-2017-155558,10/26/2017,2017,October,Q4,11/2/2017,7,Slow,Standard Class,PG-18895,Paul Gonzalez,Loyal,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-LA-10000134,OFFICE SUPPLIES,Labels,Avery 511,6.16,2,Small,3.08,0%,2.96,0.48,Profit,Profit,26.15,17,1987.15,0.0
89,TXN-000089,CA-2016-159695,4/5/2016,2016,April,Q2,4/10/2016,5,Normal,Second Class,GM-14455,Gary Mitchum,Loyal,Home Office,United States,Houston,Texas,77095,Central,OFF-ST-10003442,OFFICE SUPPLIES,Storage,Eldon Portable Mobile Manager,158.37,7,Medium,22.62,20%,13.86,0.09,Profit,Profit,158.37,12,3078.63,31.67
90,TXN-000090,CA-2016-109806,9/17/2016,2016,September,Q3,9/22/2016,5,Normal,Standard Class,JS-15685,Jim Sink,Loyal,Corporate,United States,Los Angeles,California,90036,West,OFF-AR-10004930,OFFICE SUPPLIES,Art,Turquoise Lead Holder with Pocket Clip,20.1,3,Small,6.7,0%,6.63,0.33,Profit,Profit,100.16,11,1131.07,0.0
91,TXN-000091,CA-2016-109806,9/17/2016,2016,September,Q3,9/22/2016,5,Normal,Standard Class,JS-15685,Jim Sink,Loyal,Corporate,United States,Los Angeles,California,90036,West,TEC-PH-10004093,TECHNOLOGY,Phones,Panasonic Kx-TS550,73.58,2,Small,36.79,20%,8.28,0.11,Profit,Profit,100.16,11,1131.07,14.72
92,TXN-000092,CA-2016-109806,9/17/2016,2016,September,Q3,9/22/2016,5,Normal,Standard Class,JS-15685,Jim Sink,Loyal,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10000304,OFFICE SUPPLIES,Paper,Xerox 1995,6.48,1,Small,6.48,0%,3.11,0.48,Profit,Profit,100.16,11,1131.07,0.0
93,TXN-000093,CA-2015-149587,1/31/2015,2015,January,Q1,2/5/2015,5,Normal,Second Class,KB-16315,Karl Braun,Loyal,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-PA-10003177,OFFICE SUPPLIES,Paper,Xerox 1999,12.96,2,Small,6.48,0%,6.22,0.48,Profit,Profit,99.26,22,1569.45,0.0
94,TXN-000094,CA-2015-149587,1/31/2015,2015,January,Q1,2/5/2015,5,Normal,Second Class,KB-16315,Karl Braun,Loyal,Consumer,United States,Minneapolis,Minnesota,55407,Central,FUR-FU-10003799,FURNITURE,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",53.34,3,Small,17.78,0%,16.54,0.31,Profit,Profit,99.26,22,1569.45,0.0
95,TXN-000095,CA-2015-149587,1/31/2015,2015,January,Q1,2/5/2015,5,Normal,Second Class,KB-16315,Karl Braun,Loyal,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10002852,OFFICE SUPPLIES,Binders,Ibico Standard Transparent Covers,32.96,2,Small,16.48,0%,16.15,0.49,Profit,Profit,99.26,22,1569.45,0.0
96,TXN-000096,US-2017-109484,11/6/2017,2017,November,Q4,11/12/2017,6,Normal,Standard Class,RB-19705,Roger Barcio,Occasional,Home Office,United States,Portland,Oregon,97206,West,OFF-BI-10004738,OFFICE SUPPLIES,Binders,Flexible Leather- Look Classic Collection Ring Binder,5.68,1,Small,5.68,70%,-3.79,-0.67,Low Loss,Loss,5.68,7,2067.45,3.98
97,TXN-000097,CA-2017-161018,11/9/2017,2017,November,Q4,11/11/2017,2,Fast,Second Class,PN-18775,Parhena Norris,Loyal,Home Office,United States,New York City,New York,10009,East,FUR-FU-10000629,FURNITURE,Furnishings,9-3/4 Diameter Round Wall Clock,96.53,7,Small,13.79,0%,40.54,0.42,Profit,Profit,96.53,13,1467.16,0.0
98,TXN-000098,CA-2017-157833,6/17/2017,2017,June,Q2,6/20/2017,3,Fast,First Class,KD-16345,Katherine Ducich,Loyal,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10001721,OFFICE SUPPLIES,Binders,Trimflex Flexible Post Binders,51.31,3,Small,17.1,20%,17.96,0.35,Profit,Profit,51.31,10,1888.96,10.26
99,TXN-000099,CA-2016-149223,9/6/2016,2016,September,Q3,9/11/2016,5,Normal,Standard Class,ER-13855,Elpida Rittenbach,Occasional,Corporate,United States,Saint Paul,Minnesota,55106,Central,OFF-AP-10000358,OFFICE SUPPLIES,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88,6,Small,12.98,0%,22.59,0.29,Profit,Profit,77.88,5,1245.79,0.0
100,TXN-000100,CA-2016-158568,8/29/2016,2016,August,Q3,9/2/2016,4,Normal,Standard Class,RB-19465,Rick Bensley,Loyal,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10003256,OFFICE SUPPLIES,Paper,Avery Personal Creations Heavyweight Cards,64.62,7,Small,9.23,20%,22.62,0.35,Profit,Profit,162.39,23,4715.47,12.92
101,TXN-000101,CA-2016-158568,8/29/2016,2016,August,Q3,9/2/2016,4,Normal,Standard Class,RB-19465,Rick Bensley,Loyal,Home Office,United States,Chicago,Illinois,60610,Central,TEC-AC-10001767,TECHNOLOGY,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.98,3,Small,31.99,20%,-10.8,-0.11,Low Loss,Loss,162.39,23,4715.47,19.2
102,TXN-000102,CA-2016-158568,8/29/2016,2016,August,Q3,9/2/2016,4,Normal,Standard Class,RB-19465,Rick Bensley,Loyal,Home Office,United States,Chicago,Illinois,60610,Central,OFF-BI-10002609,OFFICE SUPPLIES,Binders,Avery Hidden Tab Dividers for Binding Systems,1.79,3,Small,0.6,80%,-3.04,-1.7,Low Loss,Loss,162.39,23,4715.47,1.43
103,TXN-000103,CA-2016-129903,12/1/2016,2016,December,Q4,12/4/2016,3,Fast,Second Class,GZ-14470,Gary Zandusky,Loyal,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-PA-10004040,OFFICE SUPPLIES,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,4,Small,5.98,0%,11.72,0.49,Profit,Profit,23.92,14,4355.15,0.0
104,TXN-000104,US-2015-156867,11/13/2015,2015,November,Q4,11/17/2015,4,Normal,Standard Class,LC-16870,Lena Cacioppo,Loyal,Consumer,United States,Aurora,Colorado,80013,West,TEC-AC-10001552,TECHNOLOGY,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.9,6,Medium,39.82,20%,-26.88,-0.11,Low Loss,Loss,378.14,30,2580.71,47.78
105,TXN-000105,US-2015-156867,11/13/2015,2015,November,Q4,11/17/2015,4,Normal,Standard Class,LC-16870,Lena Cacioppo,Loyal,Consumer,United States,Aurora,Colorado,80013,West,FUR-FU-10004006,FURNITURE,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,Medium,34.12,20%,-3.84,-0.04,Low Loss,Loss,378.14,30,2580.71,20.47
106,TXN-000106,US-2015-156867,11/13/2015,2015,November,Q4,11/17/2015,4,Normal,Standard Class,LC-16870,Lena Cacioppo,Loyal,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10002794,OFFICE SUPPLIES,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.88,3,Small,12.29,70%,-25.82,-0.7,Low Loss,Loss,378.14,30,2580.71,25.82
107,TXN-000107,CA-2017-119004,11/23/2017,2017,November,Q4,11/28/2017,5,Normal,Standard Class,JM-15250,Janet Martin,Loyal,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10003499,TECHNOLOGY,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.11,8,Small,9.26,20%,17.6,0.24,Profit,Profit,105.4,19,3159.11,14.82
108,TXN-000108,CA-2017-119004,11/23/2017,2017,November,Q4,11/28/2017,5,Normal,Standard Class,JM-15250,Janet Martin,Loyal,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002844,TECHNOLOGY,Phones,Speck Products Candyshell Flip Case,27.99,1,Small,27.99,20%,2.1,0.08,Profit,Profit,105.4,19,3159.11,5.6
109,TXN-000109,CA-2017-119004,11/23/2017,2017,November,Q4,11/28/2017,5,Normal,Standard Class,JM-15250,Janet Martin,Loyal,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000390,OFFICE SUPPLIES,Art,Newell Chalk Holder,3.3,1,Small,3.3,20%,1.07,0.32,Profit,Profit,105.4,19,3159.11,0.66
110,TXN-000110,CA-2015-129476,10/15/2015,2015,October,Q4,10/20/2015,5,Normal,Standard Class,PA-19060,Pete Armstrong,Occasional,Home Office,United States,Orland Park,Illinois,60462,Central,TEC-AC-10000844,TECHNOLOGY,Accessories,Logitech Gaming G510s - Keyboard,339.96,5,Medium,67.99,20%,67.99,0.2,Profit,Profit,339.96,7,729.41,67.99
111,TXN-000111,CA-2017-146780,12/25/2017,2017,December,Q4,12/30/2017,5,Normal,Standard Class,CV-12805,Cynthia Voltz,Loyal,Corporate,United States,New York City,New York,10035,East,FUR-FU-10001934,FURNITURE,Furnishings,Magnifier Swing Arm Lamp,41.96,2,Small,20.98,0%,10.91,0.26,Profit,Profit,41.96,19,2370.33,0.0
112,TXN-000112,CA-2016-128867,11/3/2016,2016,November,Q4,11/10/2016,7,Slow,Standard Class,CL-12565,Clay Ludtke,Loyal,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-AR-10000380,OFFICE SUPPLIES,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2,Small,37.98,0%,22.79,0.3,Profit,Profit,103.2,28,10880.56,0.0
113,TXN-000113,CA-2016-128867,11/3/2016,2016,November,Q4,11/10/2016,7,Slow,Standard Class,CL-12565,Clay Ludtke,Loyal,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-BI-10003981,OFFICE SUPPLIES,Binders,"Avery Durable Plastic 1"" Binders",27.24,6,Small,4.54,0%,13.35,0.49,Profit,Profit,103.2,28,10880.56,0.0
114,TXN-000114,CA-2014-115259,8/25/2014,2014,August,Q3,8/27/2014,2,Fast,Second Class,RC-19960,Ryan Crowe,Loyal,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10000621,OFFICE SUPPLIES,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.1,14,Small,2.86,20%,14.53,0.36,Profit,Profit,199.26,11,885.75,8.02
115,TXN-000115,CA-2014-115259,8/25/2014,2014,August,Q3,8/27/2014,2,Fast,Second Class,RC-19960,Ryan Crowe,Loyal,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002600,OFFICE SUPPLIES,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,Small,2.36,20%,1.65,0.35,Profit,Profit,199.26,11,885.75,0.94
116,TXN-000116,CA-2014-115259,8/25/2014,2014,August,Q3,8/27/2014,2,Fast,Second Class,RC-19960,Ryan Crowe,Loyal,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10004965,OFFICE SUPPLIES,Paper,Xerox 1921,23.98,3,Small,7.99,20%,7.49,0.31,Profit,Profit,199.26,11,885.75,4.8
117,TXN-000117,CA-2014-115259,8/25/2014,2014,August,Q3,8/27/2014,2,Fast,Second Class,RC-19960,Ryan Crowe,Loyal,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002504,OFFICE SUPPLIES,Envelopes,"Tyvek Top-Opening Peel & Seel Envelopes, Plain White",130.46,6,Medium,21.74,20%,44.03,0.34,Profit,Profit,199.26,11,885.75,26.09
118,TXN-000118,CA-2015-110457,3/2/2015,2015,March,Q1,3/6/2015,4,Normal,Standard Class,DK-13090,Dave Kipp,Loyal,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001768,FURNITURE,Tables,Hon Racetrack Conference Tables,787.53,3,Large,262.51,0%,165.38,0.21,Profit,Profit,787.53,13,2650.55,0.0
119,TXN-000119,US-2015-136476,4/5/2015,2015,April,Q2,4/10/2015,5,Normal,Standard Class,GG-14650,Greg Guthrie,Loyal,Corporate,United States,Bristol,Tennessee,37620,South,OFF-BI-10003650,OFFICE SUPPLIES,Binders,GBC DocuBind 300 Electric Binding Machine,157.79,1,Medium,157.79,70%,-115.72,-0.73,Low Loss,Loss,157.79,24,2223.99,110.45
120,TXN-000120,CA-2016-103730,6/12/2016,2016,June,Q2,6/15/2016,3,Fast,First Class,SC-20725,Steven Cartwright,Loyal,Consumer,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,FURNITURE,Furnishings,Artistic Insta-Plaque,47.04,3,Small,15.68,0%,18.35,0.39,Profit,Profit,487.5,26,5226.2,0.0
121,TXN-000121,CA-2016-103730,6/12/2016,2016,June,Q2,6/15/2016,3,Fast,First Class,SC-20725,Steven Cartwright,Loyal,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,OFFICE SUPPLIES,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,Small,7.71,0%,13.88,0.45,Profit,Profit,487.5,26,5226.2,0.0
122,TXN-000122,CA-2016-103730,6/12/2016,2016,June,Q2,6/15/2016,3,Fast,First Class,SC-20725,Steven Cartwright,Loyal,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,OFFICE SUPPLIES,Storage,"Companion Letter/Legal File, Black",226.56,6,Medium,37.76,0%,63.44,0.28,Profit,Profit,487.5,26,5226.2,0.0
123,TXN-000123,CA-2016-103730,6/12/2016,2016,June,Q2,6/15/2016,3,Fast,First Class,SC-20725,Steven Cartwright,Loyal,Consumer,United States,Wilmington,Delaware,19805,East,OFF-EN-10002500,OFFICE SUPPLIES,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,Medium,12.78,0%,51.76,0.45,Profit,Profit,487.5,26,5226.2,0.0
124,TXN-000124,CA-2016-103730,6/12/2016,2016,June,Q2,6/15/2016,3,Fast,First Class,SC-20725,Steven Cartwright,Loyal,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,TECHNOLOGY,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,Small,9.72,0%,19.73,0.29,Profit,Profit,487.5,26,5226.2,0.0
125,TXN-000125,US-2014-152030,12/26/2014,2014,December,Q4,12/28/2014,2,Fast,Second Class,AD-10180,Alan Dominguez,Loyal,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004063,FURNITURE,Chairs,Global Deluxe High-Back Manager's Chair,600.56,3,Large,200.19,30%,-8.58,-0.01,Low Loss,Loss,600.56,12,6106.88,180.17
126,TXN-000126,US-2014-134614,9/20/2014,2014,September,Q3,9/25/2014,5,Normal,Standard Class,PF-19165,Philip Fox,Loyal,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-TA-10004534,FURNITURE,Tables,Bevis 44 x 96 Conference Tables,617.7,6,Large,102.95,50%,-407.68,-0.66,High Loss,Loss,617.7,10,2770.0,308.85
127,TXN-000127,US-2017-107272,11/5/2017,2017,November,Q4,11/12/2017,7,Slow,Standard Class,TS-21610,Troy Staebel,Loyal,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003274,OFFICE SUPPLIES,Binders,"Avery Durable Slant Ring Binders, No Labels",2.39,2,Small,1.2,70%,-1.83,-0.77,Low Loss,Loss,246.38,11,2820.42,1.67
128,TXN-000128,US-2017-107272,11/5/2017,2017,November,Q4,11/12/2017,7,Slow,Standard Class,TS-21610,Troy Staebel,Loyal,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10002974,OFFICE SUPPLIES,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.99,7,Medium,34.86,20%,30.5,0.13,Profit,Profit,246.38,11,2820.42,48.8
129,TXN-000129,US-2016-125969,11/6/2016,2016,November,Q4,11/10/2016,4,Normal,Second Class,LS-16975,Lindsay Shagiari,Loyal,Home Office,United States,Los Angeles,California,90004,West,FUR-CH-10001146,FURNITURE,Chairs,"Global Task Chair, Black",81.42,2,Small,40.71,20%,-9.16,-0.11,Low Loss,Loss,319.98,22,2988.65,16.28
130,TXN-000130,US-2016-125969,11/6/2016,2016,November,Q4,11/10/2016,4,Normal,Second Class,LS-16975,Lindsay Shagiari,Loyal,Home Office,United States,Los Angeles,California,90004,West,FUR-FU-10003773,FURNITURE,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,Medium,79.52,0%,26.24,0.11,Profit,Profit,319.98,22,2988.65,0.0
131,TXN-000131,US-2017-164147,2/2/2017,2017,February,Q1,2/5/2017,3,Fast,First Class,DW-13585,Dorothy Wardle,Loyal,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,TECHNOLOGY,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,Small,11.99,40%,-11.99,-0.2,Low Loss,Loss,159.73,10,1204.85,23.99
132,TXN-000132,US-2017-164147,2/2/2017,2017,February,Q1,2/5/2017,3,Fast,First Class,DW-13585,Dorothy Wardle,Loyal,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10002377,OFFICE SUPPLIES,Paper,Xerox 1916,78.3,2,Small,39.15,20%,29.36,0.37,Profit,Profit,159.73,10,1204.85,15.66
133,TXN-000133,US-2017-164147,2/2/2017,2017,February,Q1,2/5/2017,3,Fast,First Class,DW-13585,Dorothy Wardle,Loyal,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002780,OFFICE SUPPLIES,Fasteners,Staples,21.46,9,Small,2.38,20%,6.97,0.32,Profit,Profit,159.73,10,1204.85,4.29
134,TXN-000134,CA-2016-145583,10/13/2016,2016,October,Q4,10/19/2016,6,Normal,Standard Class,LC-16885,Lena Creighton,Loyal,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001804,OFFICE SUPPLIES,Paper,Xerox 195,20.04,3,Small,6.68,0%,9.62,0.48,Profit,Profit,256.2,23,7663.13,0.0
135,TXN-000135,CA-2016-145583,10/13/2016,2016,October,Q4,10/19/2016,6,Normal,Standard Class,LC-16885,Lena Creighton,Loyal,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001736,OFFICE SUPPLIES,Paper,Xerox 1880,35.44,1,Small,35.44,0%,16.66,0.47,Profit,Profit,256.2,23,7663.13,0.0
136,TXN-000136,CA-2016-145583,10/13/2016,2016,October,Q4,10/19/2016,6,Normal,Standard Class,LC-16885,Lena Creighton,Loyal,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001149,OFFICE SUPPLIES,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,Small,2.88,0%,3.46,0.3,Profit,Profit,256.2,23,7663.13,0.0
137,TXN-000137,CA-2016-145583,10/13/2016,2016,October,Q4,10/19/2016,6,Normal,Standard Class,LC-16885,Lena Creighton,Loyal,Consumer,United States,Roseville,California,95661,West,OFF-FA-10002988,OFFICE SUPPLIES,Fasteners,Ideal Clamps,4.02,2,Small,2.01,0%,1.97,0.49,Profit,Profit,256.2,23,7663.13,0.0
138,TXN-000138,CA-2016-145583,10/13/2016,2016,October,Q4,10/19/2016,6,Normal,Standard Class,LC-16885,Lena Creighton,Loyal,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004781,OFFICE SUPPLIES,Binders,GBC Wire Binding Strips,76.18,3,Small,25.39,20%,26.66,0.35,Profit,Profit,256.2,23,7663.13,15.24
